Bandit,Reward,Algorithm
2,4.4703493906576925,Epsilon Greedy
2,2.4527986900995584,Epsilon Greedy
2,2.8143706314625314,Epsilon Greedy
2,3.7827934227064075,Epsilon Greedy
2,2.967048090086213,Epsilon Greedy
2,3.0825050582353657,Epsilon Greedy
2,5.092926963982057,Epsilon Greedy
2,2.610688626887832,Epsilon Greedy
2,2.87833574909233,Epsilon Greedy
2,4.317223918015598,Epsilon Greedy
2,4.159207721322306,Epsilon Greedy
2,2.923137610622366,Epsilon Greedy
2,2.543660404058388,Epsilon Greedy
2,2.3622445398377483,Epsilon Greedy
2,3.637665390866519,Epsilon Greedy
2,3.558423359489824,Epsilon Greedy
2,3.913517774230472,Epsilon Greedy
2,2.8828411394234945,Epsilon Greedy
2,3.7300965712728167,Epsilon Greedy
2,3.4390235730732384,Epsilon Greedy
2,2.9991101129768443,Epsilon Greedy
2,1.9701652192967576,Epsilon Greedy
2,1.1688096198616484,Epsilon Greedy
2,3.256499201253602,Epsilon Greedy
2,2.0966392535680685,Epsilon Greedy
2,4.129296402314963,Epsilon Greedy
2,1.8828366131475933,Epsilon Greedy
2,2.0187125195319418,Epsilon Greedy
2,2.366791985872253,Epsilon Greedy
2,3.793748233429425,Epsilon Greedy
2,3.905768137992823,Epsilon Greedy
2,1.6499980691594232,Epsilon Greedy
2,4.327684314583357,Epsilon Greedy
2,3.570626883680897,Epsilon Greedy
2,3.05282030435802,Epsilon Greedy
2,5.040895681716066,Epsilon Greedy
2,1.773218023621242,Epsilon Greedy
2,2.6013787356859748,Epsilon Greedy
2,1.8041696785500008,Epsilon Greedy
2,2.338717268305831,Epsilon Greedy
2,3.527369218043905,Epsilon Greedy
2,2.560725033353406,Epsilon Greedy
2,2.5730454865310297,Epsilon Greedy
2,3.2569409545660584,Epsilon Greedy
2,2.8020310178286345,Epsilon Greedy
2,5.124156370175056,Epsilon Greedy
2,1.5897707480786314,Epsilon Greedy
2,2.2766361150550356,Epsilon Greedy
2,4.650704060072889,Epsilon Greedy
2,5.194781935188237,Epsilon Greedy
2,3.7975898507786146,Epsilon Greedy
2,2.6944046193239113,Epsilon Greedy
2,3.754211357698359,Epsilon Greedy
2,3.1558063679769504,Epsilon Greedy
2,1.6062093889014268,Epsilon Greedy
2,2.0806734760484686,Epsilon Greedy
2,5.161921399692724,Epsilon Greedy
2,2.088504957781479,Epsilon Greedy
2,2.84524130022682,Epsilon Greedy
2,2.7284686609612825,Epsilon Greedy
2,3.816559862210727,Epsilon Greedy
2,4.403402717592144,Epsilon Greedy
2,3.39044584233347,Epsilon Greedy
2,3.058129191878831,Epsilon Greedy
2,1.0931699561436203,Epsilon Greedy
2,2.690869254171988,Epsilon Greedy
2,1.6808497956823267,Epsilon Greedy
2,4.06374837078038,Epsilon Greedy
2,3.3852391052220883,Epsilon Greedy
2,2.0011541305715648,Epsilon Greedy
2,4.869098294069014,Epsilon Greedy
2,3.7017148606157155,Epsilon Greedy
2,3.2857951916576438,Epsilon Greedy
2,0.7749437734161773,Epsilon Greedy
2,4.993875530988039,Epsilon Greedy
2,4.076534350702499,Epsilon Greedy
2,0.5283890971414538,Epsilon Greedy
2,3.7362346422110426,Epsilon Greedy
2,2.264677872787343,Epsilon Greedy
2,3.3855789072298226,Epsilon Greedy
2,2.4007505380993184,Epsilon Greedy
2,3.2965681980788477,Epsilon Greedy
2,1.751873902518128,Epsilon Greedy
2,3.7533177891967515,Epsilon Greedy
2,3.1530749657287456,Epsilon Greedy
2,1.9929094741456213,Epsilon Greedy
2,3.108022138630345,Epsilon Greedy
2,3.0983830088044337,Epsilon Greedy
2,4.4524452234506775,Epsilon Greedy
2,2.7021269825228695,Epsilon Greedy
2,3.612703825491133,Epsilon Greedy
2,1.4620896426846843,Epsilon Greedy
2,3.5752485163304275,Epsilon Greedy
2,2.4166722750076493,Epsilon Greedy
2,5.338730296765581,Epsilon Greedy
2,3.0169052790677755,Epsilon Greedy
2,2.4632585072060906,Epsilon Greedy
2,3.394334653577425,Epsilon Greedy
2,2.9483067890161716,Epsilon Greedy
2,3.0899170667250235,Epsilon Greedy
2,3.9100359617372393,Epsilon Greedy
2,2.603452392296556,Epsilon Greedy
2,3.3031675299425722,Epsilon Greedy
2,2.542053924369317,Epsilon Greedy
2,4.239033348159227,Epsilon Greedy
2,2.6315959569082965,Epsilon Greedy
2,1.896000506051322,Epsilon Greedy
2,2.068340904118104,Epsilon Greedy
2,3.1115706830261134,Epsilon Greedy
2,1.6284309346769146,Epsilon Greedy
2,4.668248149135796,Epsilon Greedy
2,2.096540959281024,Epsilon Greedy
2,4.110871918039875,Epsilon Greedy
2,2.2574719510802357,Epsilon Greedy
2,1.6622571959823755,Epsilon Greedy
2,3.3892088940046965,Epsilon Greedy
2,3.2358764785370453,Epsilon Greedy
2,2.148132036152637,Epsilon Greedy
2,1.3892530275896293,Epsilon Greedy
2,2.360305471145481,Epsilon Greedy
2,1.5299200174305938,Epsilon Greedy
2,2.6439151567447725,Epsilon Greedy
2,3.021014450779874,Epsilon Greedy
2,3.1865759715276516,Epsilon Greedy
2,1.412078933259396,Epsilon Greedy
2,2.351038745746989,Epsilon Greedy
2,3.480063117772471,Epsilon Greedy
2,3.1619982056139126,Epsilon Greedy
2,3.545817078350309,Epsilon Greedy
2,3.424812986487089,Epsilon Greedy
2,2.0191363129776416,Epsilon Greedy
2,1.9567694535173277,Epsilon Greedy
2,4.186285217216092,Epsilon Greedy
2,5.362372682260942,Epsilon Greedy
2,2.7698674278906963,Epsilon Greedy
2,2.8112624624520377,Epsilon Greedy
2,4.047023377692294,Epsilon Greedy
2,4.755589857240043,Epsilon Greedy
2,3.331281609029664,Epsilon Greedy
2,1.5621841156984848,Epsilon Greedy
2,2.1568981146528317,Epsilon Greedy
2,2.9926939602247535,Epsilon Greedy
2,2.533182132902585,Epsilon Greedy
2,2.296619498348346,Epsilon Greedy
2,0.25183137034135195,Epsilon Greedy
2,2.0935476982161774,Epsilon Greedy
2,3.4408774744560313,Epsilon Greedy
2,4.393517641683,Epsilon Greedy
2,4.019137722481149,Epsilon Greedy
2,2.972848393632708,Epsilon Greedy
2,4.170876849538062,Epsilon Greedy
2,3.3512666686058634,Epsilon Greedy
2,2.5911674509084057,Epsilon Greedy
2,3.7090997245913244,Epsilon Greedy
2,3.6332142848692843,Epsilon Greedy
2,3.7822336505119973,Epsilon Greedy
2,1.945375715556089,Epsilon Greedy
2,3.728068970448918,Epsilon Greedy
2,2.5730328562036635,Epsilon Greedy
2,2.425918769276442,Epsilon Greedy
2,3.110338404039194,Epsilon Greedy
2,4.184899766824528,Epsilon Greedy
2,3.1271993657473045,Epsilon Greedy
2,3.2585729352844055,Epsilon Greedy
2,0.9365097460365996,Epsilon Greedy
2,1.3233116807505652,Epsilon Greedy
2,2.228052293268871,Epsilon Greedy
2,2.6638098630042757,Epsilon Greedy
2,2.6294656719230347,Epsilon Greedy
2,3.3594318298908696,Epsilon Greedy
2,3.3405369488111734,Epsilon Greedy
2,3.4245710074396856,Epsilon Greedy
2,4.0916357835150325,Epsilon Greedy
2,3.967795300997051,Epsilon Greedy
2,2.1058100156691077,Epsilon Greedy
2,3.8171318772302216,Epsilon Greedy
2,2.8722899661891907,Epsilon Greedy
2,2.3128622490207595,Epsilon Greedy
2,4.345878997021956,Epsilon Greedy
2,1.8978045346799628,Epsilon Greedy
2,3.0088542114272485,Epsilon Greedy
2,4.630719883539817,Epsilon Greedy
2,3.261954527318641,Epsilon Greedy
2,3.4125370557682237,Epsilon Greedy
2,3.8958419986489705,Epsilon Greedy
2,1.8886945500777743,Epsilon Greedy
2,3.905353555542563,Epsilon Greedy
2,4.508001925697385,Epsilon Greedy
2,3.073979372971622,Epsilon Greedy
2,5.016139397819382,Epsilon Greedy
2,-0.04117756276831752,Epsilon Greedy
2,3.4011994962704217,Epsilon Greedy
2,1.7761447512775224,Epsilon Greedy
2,3.2776808665163792,Epsilon Greedy
2,3.908925717296463,Epsilon Greedy
2,3.897163556621749,Epsilon Greedy
2,2.4515120938058685,Epsilon Greedy
2,3.8617979287095285,Epsilon Greedy
2,2.792981108948608,Epsilon Greedy
